Name;NHM_Id;Produktudbyder;Produkt;Risikoniveau;År til pension;ÅOP;Date;Return;Serie;IsBenchmark;
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;31-10-2023;-0.03296891598299886;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;31-10-2023;-0.020767562778077026;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;30-11-2023;0.04389570936321463;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;30-11-2023;0.052369759947822336;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;30-11-2023;0.030681439526245358;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;30-11-2023;0.05783877077375934;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;30-11-2023;0.06786415552570017;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;30-11-2023;0.05277108573485908;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;31-12-2023;0.03283391564895366;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;31-12-2023;0.026599676275859796;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;31-12-2023;0.017107956399419554;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;31-12-2023;0.041853931587292184;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;31-12-2023;0.0465559284091259;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;31-12-2023;0.04211340851448897;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;31-01-2024;0.012418404130201344;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;31-01-2024;0.013274947576651153;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;31-01-2024;0.021723498803314617;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;31-01-2024;0.015028491265724735;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;31-01-2024;0.01985505246699142;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;31-01-2024;0.011683223194817936;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;29-02-2024;0.026667187255973612;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;29-02-2024;0.031121201623165673;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;29-02-2024;0.02788851286034557;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;29-02-2024;0.015656794236326373;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;29-02-2024;0.021252307075425973;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;29-02-2024;0.007751140178835792;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;31-03-2024;0.023920897509032146;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;31-03-2024;0.023971302591438093;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;31-03-2024;0.02025871450406191;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;31-03-2024;0.03269963023045965;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;31-03-2024;0.03533811446622166;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;31-03-2024;0.03113620459541373;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;30-04-2024;-0.017435038314626006;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;30-04-2024;-0.022314028188265667;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;30-04-2024;-0.010789325922816357;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;30-04-2024;-0.014724813373973997;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;30-04-2024;-0.015421020738826403;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;30-04-2024;-0.013798374410692014;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;31-05-2024;0.01634349111495159;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;31-05-2024;0.025004913221694514;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;31-05-2024;0.017790947565065364;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;31-05-2024;0.01336674079861492;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;31-05-2024;0.01411156574490329;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;31-05-2024;0.012997165493231204;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;30-06-2024;0.016841460210861303;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;30-06-2024;0.02094523095311085;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;30-06-2024;0.012242321797643119;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;30-06-2024;0.02565767546183475;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;30-06-2024;0.030122927574008817;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;30-06-2024;0.02148237199742682;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;31-07-2024;0.007041163941642559;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;31-07-2024;0.007134937717902412;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;31-07-2024;0.0044295573531328266;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;31-07-2024;0.013929797569941338;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;31-07-2024;0.014292231302536169;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;31-07-2024;0.01133302496395222;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;31-08-2024;0.008187328379380077;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;31-08-2024;0.0066063250646968275;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;31-08-2024;0.0016372587972151554;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;31-08-2024;0.003686179194283734;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;31-08-2024;0.00030679201254147357;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;31-08-2024;0.00725543374462066;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;30-09-2024;0.012248721089415548;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;30-09-2024;0.00896754437107905;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;30-09-2024;0.005253827889463398;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;30-09-2024;0.01863411248148093;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;30-09-2024;0.019738328670991016;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;30-09-2024;0.01734141985520642;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;31-10-2024;-0.007616200441312282;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;31-10-2024;-0.004751977591115453;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;31-10-2024;0.004586873487622185;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;31-10-2024;0.00021433030841613577;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;31-10-2024;0.003445198938746944;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;31-10-2024;-0.0029696391778916524;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;30-11-2024;0.03844498637211302;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;30-11-2024;0.0385472569638996;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;30-11-2024;0.039469751101625955;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;30-11-2024;0.04752047230950125;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;30-11-2024;0.05833190173890543;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;30-11-2024;0.03835821823716484;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;31-12-2024;-0.007252382925818535;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;31-12-2024;-0.020008879462179885;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;31-12-2024;-0.00358978076219437;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;31-12-2024;-0.010603957505930602;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;31-12-2024;-0.012177396189120854;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;31-12-2024;-0.009034512961185976;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;31-01-2025;0.017656892391727963;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;31-01-2025;0.021262870371066445;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;31-01-2025;0.02073031812399078;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;31-01-2025;0.03477944586541013;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;31-01-2025;0.03660828185446638;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;31-01-2025;0.02647997435383679;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;28-02-2025;-0.0027100720139344725;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;28-02-2025;-0.0008898797836357497;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;28-02-2025;-0.0064546910733759375;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;28-02-2025;-0.01628241758794939;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;28-02-2025;-0.01809915770357252;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;28-02-2025;-0.009490948407511638;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;31-03-2025;-0.04225887569406317;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;31-03-2025;-0.047221087313414574;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;31-03-2025;-0.04231244574210548;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;31-03-2025;-0.059797412718828734;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;31-03-2025;-0.062813781951069;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;31-03-2025;-0.04585018779844864;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;30-04-2025;-0.012694058934669683;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;30-04-2025;-0.010840281312606503;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;30-04-2025;-0.013498784030318234;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;30-04-2025;-0.02429129257465403;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;30-04-2025;-0.036387544882520356;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;30-04-2025;-0.009283677957965822;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;31-05-2025;0.033610182097961294;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;31-05-2025;0.04205956874148886;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;31-05-2025;0.04485690982850759;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;31-05-2025;0.045042276732845804;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;31-05-2025;0.054270916423524745;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;31-05-2025;0.03584780319422929;Nordea Pension Mix Mellem risiko 15 Year;True
Danica Balance Middel risiko 15 Year;y;Danica Balance;LivsCyklus;Moderat;15;1.06;30-06-2025;0.015625685949357093;Danica Balance Middel risiko 15 Year;False;
PFA Profil Middel 15 Year;y;PFA;LivsCyklus;Moderat;15;0.84;30-06-2025;0.017617497608342747;PFA Profil Middel 15 Year;False;
Nordea Pension Mix Mellem risiko 15 Year;y;Nordea Pension Mix;LivsCyklus;Moderat;15;0.63;30-06-2025;0.007992895788509067;Nordea Pension Mix Mellem risiko 15 Year;False;
Danica Balance Middel risiko 15 Year; benchmark;x;Danica Benchmark;Benchmark;Moderat;15;0.27463000000000004;30-06-2025;0.008452572039719173;Danica Balance Middel risiko 15 Year;True
PFA Profil Middel 15 Year; benchmark;x;PFA Benchmark;Benchmark;Moderat;15;0.27680000000000005;30-06-2025;0.009264965511394722;PFA Profil Middel 15 Year;True
Nordea Pension Mix Mellem risiko 15 Year; benchmark;x;Nordea Benchmark;Benchmark;Moderat;15;0.28251000000000004;30-06-2025;0.0077145868277888364;Nordea Pension Mix Mellem risiko 15 Year;True
